French,English,ériger,to erect (building-wise)
French,English,bousculer,to shove/rush
French,English,autrui,others
French,English,renouveler/reconduire,to renew
French,English,étaler,to spread
French,English,subit,sudden
French,English,subir,undergo/suffer
French,English,concerter,to consult
French,English,un loup,a wolf
French,English,souhaitable,desirable
French,English,j'ai ete pris en flagrant délit,I was caught in the act
French,English,un constat,a statement
French,English,un soupçon,a hint/suspicion
French,English,barrer,to bar
French,English,une roue,a wheel
French,English,rallier,to rally
French,English,ficher,to file
French,English,nullement,by no means
French,English,se ruiner,to bankrupt onself
French,English,ruiner,to ruin
French,English,une citoyenneté,a citizenship
French,English,une pile,a battery
French,English,un poing,a fist
French,English,un phare,a lighthouse
French,English,un suspens,a suspense
French,English,une vierge,a virgin
French,English,alléger,to alleviate
French,English,quel soulagement,what a relief
French,English,émouvoir,move (emotionally)
French,English,axer,to focus
French,English,rectifier,to rectify
French,English,propager,to spread
French,English,dorénavant,from now on
French,English,expédier,to dispatch
French,English,prôner,to advocate
French,English,masquer,to mask
French,English,la criminalité,crime
French,English,un aménagement,a layout
French,English,une amende,a fine
French,English,un saut,a jump
French,English,précaire,precarious
French,English,brandir,to brandish
French,English,un noyau,a core
French,English,favori,favorite
French,English,effrayer,to frighten
French,English,un carton,a cardboard box
French,English,étirer,to stretch
French,English,allonger,to lengthen
French,English,enquêter sur,to investigate
French,English,décéder,to decease
French,English,s'enfuir,to run away
French,English,tailler,to trim/carve
French,English,un comté,a county
French,English,un différend,a disagreement
French,English,une autoroute,a highway
French,English,récolter,to harvest
French,English,un exposé,a presentation
French,English,épais,thick
French,English,endormir,to put asleep
French,English,une corde,a rope
French,English,un tapis,carpet
French,English,un hôte,a host
French,English,dépêcher,to dispatch
French,English,un acheminement,a routing
French,English,une touche,a key
French,English,une envergure,a scope (figuratively)
French,English,gigantesque,gigantic
French,English,une requête,a request
French,English,une assiette,a plate
French,English,un reflet,a reflection
French,English,un manteau,a coat
French,English,embaucher,to hire
French,English,une propagation,a spread
French,English,contrer,to counter
French,English,un assaut,an assault
French,English,un intervenant,a speaker
French,English,une vedette,a star(clout)
French,English,reléguer,to relegate
French,English,une étendue,a range
French,English,une récompense,an award
French,English,une baie,a bay/berry
French,English,une descente,downhill
French,English,un barrage,a blocade
French,English,la petite mort,orgasm
French,English,au passage,on a side note
French,English,reconnaissant,thankful
French,English,en sachant que,knowing that
French,English,pour acquis,for granted
French,English,l'éponge,the sponge
French,English,chuchoter,to whisper
French,English,un carnet,a notebook
French,English,une espérance,hope
French,English,une étendue,an extent
French,English,une récompense,an award/reward
French,English,défier,to challenge
French,English,une synthèse,synthesis
French,English,un effondrement,a collapse
French,English,un néant,nothingness
French,English,un barrage,a dam
French,English,une détresse,distress
French,English,un plancher,a floor
French,English,une couronne,a crown
French,English,s'abstenir de,to refrain from
French,English,un affrontement,a confrontation
French,English,un ballon/boule,ball
French,English,peupler,to populate
French,English,un renvoi,a dismissal
French,English,un affaiblissement,a weakening
French,English,un atout,an asset
French,English,un préjugé,a prejudice
French,English,un logiciel,a software
French,English,exhorter,to urge
French,English,apaiser,to soothe
French,English,prescrire,to prescribe
French,English,un prélèvement,a sample
French,English,une patrie,a homeland
French,English,un fossé,a ditch
French,English,un dépens,an expense
French,English,un malentendu,a misunderstanding
French,English,un règne,a reign
French,English,un pot,a pot/jar
French,English,soigneusement,carefully
French,English,un rassemblement,a gathering
French,English,percer,to drill
French,English,une ruine,a ruin
French,English,abolir,to abolish
French,English,salarial,wage
French,English,soi-disant,supposedly
French,English,prometteur,promising
French,English,un carburant,a fuel
French,English,un équipage,a crew
French,English,un viol,a rape
French,English,perturber,to disturb
French,English,virer,to transfer funds
French,English,générer,to generate
French,English,une imposition,taxation
French,English,débrouiller,to untangle
French,English,un tirage,a draw
French,English,un/une philosophe,a philosopher
French,English,un ange,an angel
French,English,une pénurie,a shortage
French,English,un certificat,a certificate
French,English,ménager,domestic work
French,English,une flamme,A flame
French,English,brusquement,abruptly
French,English,une nouveauté,a novelty
French,English,approprié,appropriate
French,English,cimetière,cemetery
French,English,décréter,to decree
French,English,premièrement,First
French,English,soucieux,concerned
French,English,la douane,customs
French,English,incarner,to incarnate
French,English,un tournoi,a tournament
French,English,un sinistre,disaster
French,English,publicitaire,advertising
French,English,une plume,a feather
French,English,assimiler,to assimilate
French,English,s'acharner a,to go at fiercely
French,English,une herbe,a grass/herb
French,English,déceler,to detect
French,English,une querelle,a quarrel
French,English,un nœud,a knot
French,English,cynique,cynical
French,English,habituellement,usually
French,English,énoncer,enunciate/state
French,English,un deuil/chagrin,grief
French,English,une allure,a look
French,English,quasiment,nearly
French,English,aspirer à,to aspire to
French,English,aspirer,to vacuum
French,English,la saleté,dirt
French,English,maigre,skinny
French,English,raide,steep/stiff
French,English,défiler,to march/parade/scroll
French,English,bien-être,well being
French,English,adéquat,adequate
French,English,une demeure,a residence
French,English,une gamme,a range
French,English,une livraison,a delivery
French,English,un éclat,a splinter
French,English,coter,to quote/rate
French,English,un creux,a trough
French,English,faillir à,to fail to
French,English,une empreinte,a fingerprint
French,English,une toile,a canvas
French,English,un/une complice,an accomplice
French,English,un dégât,a damage
French,English,un jouet,a toy
French,English,un pilier,a pillar
French,English,un renouvellement,a renewal
French,English,un faisceau,a beam
French,English,une approbation,an approval
French,English,hebdomadaire,weekly
French,English,peiner,to labour
French,English,créer un élan,to build momentum
French,English,démissionner,to resign
French,English,a votre guise,as you wish
French,English,théorique,theoretical
French,English,un esclave,a slave
French,English,une atteinte,infringement
French,English,une mutation,a mutation/transfer
French,English,une hiérarchie,a hierarchy
French,English,instituer,to institute
French,English,une composante,a component
French,English,une sûreté,a security
French,English,une trame,a framework
French,English,comparaître,to appear
French,English,un veuf,a widow
French,English,un minuit,a midnight
French,English,miner,to undermine
French,English,induire,to induce
French,English,un évêque,a bishop
French,English,une réparation,a repair
French,English,boucler,to buckle/loop
French,English,un manche,a sleeve
French,English,cerner,to ascertain
French,English,intime,intimate
French,English,dériver,to drift away
French,English,fouiller,to rummage
French,English,une faille,a flaw/loophole
French,English,une clef,a key
French,English,un emprunt,a loan
French,English,un pape,a pope
French,English,une angoisse,anxiety
French,English,troubler,to disrupt
French,English,dépenser,to spend
French,English,marchander,to bargain
French,English,un distributeur automatique,an ATM
French,English,a ma décharge,in my defense
French,English,faire culpabiliser,to guilt trip
French,English,congé,day off
French,English,interpeller,to question
French,English,une épargne,savings
French,English,un frein,a brake
French,English,un sommeil,a sleep
French,English,une pompe,a pump
French,English,œuvrer,to work
French,English,puiser,to draw (figuratively)
French,English,un infini,an infinity
French,English,reconnaissant,grateful
French,English,se conformer à,to comply with
French,English,recruter,to recruit
French,English,un savant,a scholar
French,English,acheminer,to route/forward
French,English,ramasser,to pick up
French,English,redresser,to straighten out
French,English,amical,friendly
French,English,une impasse,a dead end
French,English,un monstre,a monster
French,English,redouter,to dread
French,English,une démission,a resignation
French,English,un quai,a dock
French,English,emprisonner,to imprison
French,English,un/une actionnaire,a shareholder
French,English,brièvement,briefly
French,English,un abord,an approach
French,English,une grille,a grid
French,English,un placement,investment
French,English,allier,to combine
French,English,un otage,a hostage
French,English,une proie,prey
French,English,une ambassade,an embassy
French,English,restaurer,to restore
French,English,un malaise,discomfort
French,English,assortir,to match
French,English,un hochet,a rattle
French,English,fermement,firmly
French,English,un conjoint,a spouse
French,English,une clarté,clarity
French,English,une rive,a shore
French,English,un assassinat,murder
French,English,brancher,to plug in
French,English,un/une vainqueur,a winner
French,English,un schéma,a diagram
French,English,survivant,survivor
French,English,atténuer,to lessen
French,English,une croyance,a belief
French,English,une clientèle,a customer
French,English,un pompier,a firefighter
French,English,un chantier,a construction site
French,English,coincer,to jam
French,English,une gloire,a glory
French,English,une tentation,an attempt
French,English,préconiser,to advocate
French,English,fêter,to celebrate
French,English,taper,to type/beat
French,English,un fusil,a rifle
French,English,référer,to refer
French,English,un sable,sand
French,English,une chair,a flesh
French,English,une queue,a tail
French,English,une antenne,an antenna
French,English,un décret,a decree
French,English,une devise,motto/currency
French,English,quoique,though
French,English,doucement,gently
French,English,une fierté,pride
French,English,une poussière,a dust
French,English,décourager,to discourage
French,English,une flotte,a fleet
French,English,un bulletin,a newsletter
French,English,abriter,to shelter
French,English,quiconque,anyone
French,English,une coutume,a custom
French,English,un intervalle,an interval
French,English,acquitter,to pay off
French,English,une réplique,a replica/reply
French,English,une montée,a rise
French,English,un approvisionnement,a supply
French,English,une poignée,a handful
French,English,étouffer,to choke/smother
French,English,restant,remaining
French,English,abaisser,to lower
French,English,un matériau,a material
French,English,propice à,favorable to
French,English,homologue,counterpart
French,English,conquérir,to conquer
French,English,un demandeur,an applicant
French,English,une humeur,A mood
French,English,un désespoir,despair
French,English,contourner,to bypass
French,English,une conquête,a conquest
French,English,un fichier,A file
French,English,un échantillon,a sample
French,English,un mépris,a disdain
French,English,déchirer,to tear
French,English,allumer,to turn on
French,English,un usager,a user
French,English,un délit,a crime
French,English,subsister,to remain
French,English,accentuer,to accentuate
French,English,originaire,native
French,English,un ventre,a belly
French,English,une mondialisation,a globalization
French,English,un excédent,excess
French,English,un avertissement,a warning
French,English,un souhait,a wish
French,English,un excès,an excess
French,English,cibler,to target
French,English,apprêter,to prepare
French,English,s'effondrer,to collapse
French,English,prévaloir,to prevail
French,English,un lac,a lake
French,English,un souffle,a breath
French,English,émaner,to emanate
French,English,parallèlement à,in parallel to
French,English,pourvoir,to supply
French,English,un routier,a road/trucker
French,English,rembourser,to refund
French,English,décrocher,to unhook
French,English,une échéance,a deadline
French,English,une vingtaine,around twenty
French,English,un trésor,a treasure
French,English,aveugle,blind
French,English,une faillite,bankruptcy
French,English,une rémunération,a payment
French,English,souple,flexible
French,English,une ère,an era
French,English,une chronique,a chronicle
French,English,dissimuler,to conceal
French,English,un/une ancêtre,an ancestor
French,English,déborder,to overflow
French,English,un entraînement,a training
French,English,une grandeur,a size
French,English,une arrestation,an arrest
French,English,un classement,a ranking
French,English,loger,to accommodate
French,English,un fondement,a foundation
French,English,débarquer,to land
French,English,un compagnon,companion
French,English,une matinée,a morning
French,English,un déroulement,a progress
French,English,claquettes,slides
French,English,la canicule,heat wave
French,English,baskets,sneakers
French,English,je suis à la retrait,I am retired
French,English,l'andamento,the social progress
French,English,dégager,to emit
French,English,au bord de la mer,At the seaside
French,English,faire les magasins,to go shopping
French,English,la colline,the hill
French,English,se promener,to walk around
French,English,se balader,to walk around
French,English,reposant,relaxing
French,English,micro,microphone
French,English,un brassage,a brew
French,English,rayonnant,stunning
French,English,emménager,to move in
French,English,se rendre compte de,to realize
French,English,accueillant,welcoming
French,English,chaleureux,warm
French,English,aigris,bitter
French,English,s'accrocher,to hang on
French,English,en soi,in itself
French,English,un régisseur,a director
French,English,un gage,a fee
French,English,héberger quelqu'un,to host someone
French,English,toiser,to eye scornfully
French,English,za3ma,"for real, as if, like"
French,English,elle est cheum/éclaté,she fugly
French,English,c'est une bombe/frappe,she a hottie
French,English,Tant mieux,So much better
French,English,tant que,as long as
French,English,les proches,relatives
French,English,quelque soit,regardless of
French,English,peu importe quoi,no matter what
French,English,Une poignée de main,A handshake
French,English,Un câlin,A hug
French,English,c’est leur kiff,it's their charm
French,English,il y’a pleins de critère qui rentre en compte,there are a lot of criteria that come into account
French,English,la tenue,the outfit
French,English,équitation,horse riding
French,English,se tenir,to keep
French,English,frimer,to show off
French,English,J’ai bugué,I said/did a weird thing
French,English,léger,lightweight
French,English,combinaison de plongée,wet suit
French,English,colis,parcel
French,English,échapper,to escape
French,English,Pas tant que,Not so much
French,English,te la peter,to show off
French,English,Gonfler,Inflate/to annoy
French,English,nouilles,noodles
French,English,boutiques,shops
French,English,les pakpak,grocery stores
French,English,les épiceries,grocery stores
French,English,à tort et à travers,loosely (figuratively)
French,English,en règle général,In general
French,English,retirées,withdrawn
French,English,en soit,in any case
French,English,déménager à,to move to
French,English,Le rattrapage,Catch-up
French,English,au sens figuré,figuratively
French,English,toutes sortes,all kinds
French,English,Pck,Parce que
French,English,l'orgueil,pride
French,English,dans le déni,in denial
French,English,beuh,weed
French,English,du shit,some dope
French,English,facturer,to charge
French,English,séances,sessions
French,English,un virement bancaire,a Bank transfer
French,English,Le carrelage,Tiling
French,English,doudoune,puffy jacket
French,English,décès,death
French,English,arrêts maladie,sick leave
French,English,prendre une cuite,to get shit faced
French,English,avoir mal au crâne ?,to have a headache
French,English,tu seras le premier au courant,you will be the first to know
French,English,compter,to plan
French,English,en pointure,in shoe size
French,English,fauteuil roulant,Wheelchair
French,English,bénévole,volunteer
French,English,gênant,awkward
French,English,autant que,as much as
French,English,T’as l’air mims,You look cute
French,English,au cas tu l'avais oublié,in case you forgot
French,English,se méfier,to be wary
French,English,Je me suis excusé,I apologized
French,English,Tu t'es emballé,You got head over heels
French,English,t'as pas un 06?,got a phone number?
French,English,poupée,baby
French,English,faire la cour à quelqu'un,to woo someone
French,English,je rigolais,I was joking
French,English,rentable,profitable
French,English,Tu t'éloigne,You are digressing
French,English,Akhi,brother
French,English,tomber accroc,to get hooked
French,English,sonner,to sound/ring
French,English,escrocs,scammers
French,English,L'apparence est trompeuse,The appearance is deceptive
French,English,mon surnom,my nickname
French,English,T'as une mémoire de poisson rouge,You have a memory of a goldfish
French,English,joker,next question
French,English,s'endormir,to fall asleep
French,English,matière,material
French,English,voyou,thug
French,English,gomme,rubber/gum
French,English,mâcher,to chew
French,English,Elle est bad,She bad
French,English,chouf,regarde
French,English,Belek,attention
French,English,Chouiya,a little
French,English,khlass,stop
French,English,un gadjo,a guy
French,English,Une gonz/une go/une gadji/une nana,A girl
French,English,un collier,a necklace
French,English,un col,a collar
French,English,se peter,to leave
French,English,un lot,a batch
French,English,débarquer,to disembark
French,English,un bassin,a basin/bowl
French,English,régir,to govern
French,English,rattraper,to catch up with
French,English,dévoiler,to reveal
French,English,un déroulement,a running
French,English,tantôt,sometimes
French,English,user,to wear out
French,English,encontre,against
French,English,enfoncer,to press in
French,English,souffler,to blow
French,English,hériter,to inherit
French,English,approfondir,to deepen
French,English,un genou,a knee
French,English,un paradis,a paradise
French,English,vouer,to vow
French,English,se passionner,to be passionate
French,English,une colline,a hill
French,English,promener le chien,to walk the dog
French,English,un charbon,a coal
French,English,une colonne,a column
French,English,une aile,a wing
French,English,une ordonnance,a prescription
French,English,se renseigner sur,to get information on
French,English,renseigner,to inform
French,English,vaincre,to defeat
French,English,bouleverser,to upset
French,English,une culpabilité,a guilt
French,English,un scrutin,a ballot
French,English,soulager,to relieve
French,English,ambitieux,ambitious
French,English,amorcer,to initiate
French,English,un toit,a roof
French,English,un fleuve,a river
French,English,un cadavre,a dead body
French,English,siéger,sit (metaphorically)
French,English,un déchet,a piece of trash
French,English,une peinture,a painting
French,English,une pente,a slope
French,English,enterrer,to bury
French,English,prédire,to predict
French,English,un piège,a trap
French,English,découler de,to result from
French,English,une plaque,a plate
French,English,les lames,the blades
French,English,coordonner,to coordinate
French,English,démarrer,start up
French,English,séduire,to seduce
French,English,une clôture,a fence/closure
French,English,accrocher,to hang/hook
French,English,filer,to spin
French,English,extraire,to extract
French,English,un palais,a palace
French,English,trahir,to betray
French,English,s'emparer,to seize
French,English,une chaleur,a heat
French,English,un accroissement,a growth
French,English,brut,raw
French,English,une onde,a wave
French,English,un procédé,a method/process
French,English,secouer,to shake
French,English,fiscale,tax
French,English,instaurer,to establish
French,English,un couloir,a corridor
French,English,un fauteuil,an armchair
French,English,volontiers,willingly
French,English,une cible,a target
French,English,consentir,to consent
French,English,une interdiction,a ban
French,English,inhabituel,unusual
French,English,un repos,A rest
French,English,infliger,to inflict
French,English,une aube,a dawn
French,English,un malheur,a misfortune
French,English,un parcours,a course
French,English,un tas de,a bunch of
French,English,un troupeau,a herd
French,English,repérer,to spot
French,English,nuire,to harm
French,English,une survie,a survival
French,English,une tranche,a slice
French,English,une tournée,a tour
French,English,un accessoire,an accessory
French,English,revêtir,to take on
French,English,exploser,to explode
French,English,un meurtrier,a murderer
French,English,une défaite,a defeat
French,English,un mensonge,a lie
French,English,une quête,a quest
French,English,valable,valid
French,English,une adhésion,a subscription
French,English,un contribuable,a taxpayer
French,English,sacrifier,to sacrifice
French,English,une répartition,a distribution
French,English,un paysage,a landscape
French,English,une file,a queue
French,English,un royaume,A Kingdom
French,English,un chômeur,unemployed person
French,English,un partenariat,partnership
French,English,semer,to sow
French,English,surgir,to arise
French,English,décevant,disappointing
French,English,rouler,to roll/drive
French,English,une racine,a root
French,English,un procureur,a prosecutor
French,English,une coupure,a cut
French,English,récompenser,to reward
French,English,plaider,to plead
French,English,négliger,to neglect
French,English,affaiblir,to weaken
French,English,un brillant,a shine
French,English,envahir,to invade
French,English,constamment,constantly
French,English,un prêtre,a priest
French,English,réviser,to revise/review
French,English,un décès,a death
French,English,un camion,a truck
French,English,un adjoint,a deputy/assistance
French,English,un patrimoine,heritage
French,English,obligatoire,mandatory
French,English,un flux,flow
French,English,aggraver,to worsen
French,English,délivrer,to deliver/issue
French,English,un recul,a decline
French,English,habituer,to get used to
French,English,une couche,a diaper/layer
French,English,une blessure,a wound
French,English,s'avérer,to turn out to be
French,English,un enseignant,a teacher
French,English,intituler,to title
French,English,un congé,a time off
French,English,épuiser,to exhaust
French,English,un biais,bias
French,English,une barrière,a barrier/fence/gate
French,English,creuser,to dig
French,English,traîner,to hang around/drag
French,English,préalable,prior
French,English,un paquet,a package
French,English,un retrait,a withdrawal
French,English,un tournant,a turning point
French,English,confondre,to confuse
French,English,une ampleur,"an extent, magnitude"
French,English,promouvoir,to promote
French,English,un tabac,tobacco
French,English,un rendement,a yield
French,English,un autochtone,an indigenous
French,English,une marchandise,merchandise
French,English,surmonter,to overcome
French,English,autrefois,in the old days
French,English,un marchand,a merchant
French,English,soupçonner,to suspect
French,English,chasser,to hunt
French,English,aussitôt,immediately
French,English,une décennie,a decade
French,English,restreindre,to restrict
French,English,un rabais/remise,a discount
French,English,épargner de l'argent,to save money
French,English,sombre,dark
French,English,compromettre,to compromise
French,English,un destin,a destiny
French,English,enrichir,to enrich
French,English,légèrement,slightly
French,English,une misère,a misery
French,English,un enjeu,an issue
French,English,entamer,to begin
French,English,abattre,to slaughter
French,English,se répandre,to spread
French,English,un paysan,a peasant
French,English,louer,to rent
French,English,une entente,an agreement
French,English,une cotisation,a membership fee
French,English,un géant,a giant
French,English,engendrer,to procreate
French,English,une haine,a hatred
French,English,une amitié,a friendship
French,English,lâcher,to let go
French,English,une contrainte,a constraint
French,English,débattre,to debate
French,English,tarder,to delay
French,English,un concurrent,a competitor
French,English,un récit,a narrative
French,English,se débarrasser de,to get rid of
French,English,un sondage,a survey
French,English,une revendication,a claim
French,English,enceinte,pregnant
French,English,avertir,to warn
French,English,une rivière,a river
French,English,une prière,a prayer
French,English,merveilleux,wonderful
French,English,songer,to bear in mind
French,English,fondé par,founded by
French,English,répartir,to allocate
French,English,casser,to break
French,English,croiser,to cross
French,English,conformément à,in accordance with
French,English,hausser,to raise
French,English,un laboratoire,a laboratory
French,English,retarder,to delay
French,English,déclencher,to trigger
French,English,punir,to punish
French,English,le litige,the dispute
French,English,trancher,"to sever, settle"
French,English,contraindre,"to compel, constrain"
French,English,un indice,a clue
French,English,rédiger,to write up
French,English,croître,to grow
French,English,un salarié,an employee
French,English,une chasse,a hunt
French,English,survenir,to occur
French,English,un marin,a sailor
French,English,afficher,to display
French,English,dresser,to draw up
French,English,un vœu,a wish
French,English,un lecteur,a reader
French,English,une prime,a bonus
French,English,bâtir,to build
French,English,un volet,a section
French,English,rompre avec,to break up with
French,English,dessiner,to draw
French,English,résider,to reside
French,English,désoler,to grieve
French,English,un trouble,a disorder
French,English,une disparition,a disappearance
French,English,soustraire,to subtract
French,English,classer,to classify
French,English,aigre,sour
French,English,doux,"soft,sweet"
French,English,un seuil,a threshold/doorstep
French,English,nettement,clearly
French,English,une fuite,a leak
French,English,un infirmier,a nurse
French,English,éclairer,to illuminate
French,English,une poursuite,a pursuit
French,English,il est issu,it is derived
French,English,s'efforcer de,to strive to
French,English,procurer,to obtain
French,English,détourner,to divert
French,English,une issue,an outcome/exit
French,English,guider,to guide
French,English,une ombre,a shadow
French,English,combler,to fill in
French,English,inclure,to include
French,English,semblable,similar
French,English,un médicament,a medicine
French,English,plonger,to dive
French,English,élargir,to widen
French,English,un époux,a husband
French,English,une pauvreté,poverty
French,English,affronter,to face
French,English,une faiblesse,a weakness
French,English,éclater,to burst
French,English,illustrer,to illustrate
French,English,un critère,a criteria
French,English,reculer,to retreat
French,English,briser,to break
French,English,un bénéfice,a profit
French,English,une piste,a track
French,English,une tenue,an outfit
French,English,isoler,to isolate
French,English,chrétien,Christian
French,English,une foule,a crowd
French,English,mes loisirs,my hobbies
French,English,refléter,to reflect
French,English,apercevoir,to perceive
French,English,un hasard,A coincidence
French,English,une richesse,A wealth
French,English,un attentat,an attack
French,English,un immeuble,a building
French,English,éprouver de,to experience
French,English,rétablir,to restore
French,English,un ouvrier,worker
French,English,taire,to hush up
French,English,une plainte,a complaint
French,English,rassurer,to reassure
French,English,un logement,housing
French,English,régner,to reign
French,English,une prestation,a benefit
French,English,étroit,narrow
French,English,clore,to close off
French,English,une revue,review
French,English,faciliter,to ease
French,English,une dette,a debt
French,English,exploiter,to exploit
French,English,un achat,a purchase
French,English,fidèle,faithful
French,English,un don,a donation
French,English,l'essence,gasoline
French,English,agricole,agricultural
French,English,une découverte,a discovery
French,English,doter,to endow
French,English,régulier,regular
French,English,une pierre,a stone
French,English,contrairement à,contrary to
French,English,intégrer,to integrate
French,English,une chute d'eau,a waterfall
French,English,un bilan,balance sheet
French,English,une efficacité,efficiency
French,English,féliciter,to congratulate
French,English,un écrivain,a writer
French,English,un écart,a gap
French,English,un ouvrage,a handiwork
French,English,un commissaire,Commissioner
French,English,apparemment,apparently
French,English,suspendre,to suspend
French,English,front,forehead
French,English,un défi,a challenge
French,English,un outil,a tool
French,English,un porte-parole,a spokesperson
French,English,une bourse d'étude,a scholarship
French,English,un abri,a shelter
French,English,une marge,a margin
French,English,un recours,appeal
French,English,persuader,to persuade
French,English,une épreuve,a test
French,English,relier à,to link to
French,English,évoluer,to evolve
French,English,une hauteur,height
French,English,un tort,a wrongdoing
French,English,prier,to pray
French,English,un désir,a desire
French,English,une démarche,an approach
French,English,achever,to finish
French,English,rassembler,to gather
French,English,un fonctionnaire,state employee
French,English,un fer,an iron
French,English,saluer,to greet
French,English,un refus,a refusal
French,English,une menace,a threat
French,English,une jeunesse,a youth
French,English,un renseignement,information
French,English,un foyer,a home
French,English,un métier,a job
French,English,reprocher,to blame
French,English,diviser,to divide
French,English,une hausse,an increase
French,English,une colère,an anger
French,English,un procès,a trial
French,English,céder sa place,to give up your seat
French,English,provenir de,to derive from
French,English,une cour,a court
French,English,une dépense,an expense
French,English,un témoignage,a testimony
French,English,un gaz,a gas
French,English,messieurs,gentlemen
French,English,voire,even
French,English,interne et externe,internal and external
French,English,tromper,to deceive
French,English,accroître,to increase
French,English,verser,to pour
French,English,juif,Jewish
French,English,entourer,to surround
French,English,diminuer,to decrease
French,English,investir,to invest
French,English,l'arrière,the back
French,English,une vertu,a virtue
French,English,écarter,to discard
French,English,franchir,to cross
French,English,un sommet,a summit
French,English,sourire,smile
French,English,une usine,factory
French,English,au-dessus,above
French,English,interrompre,to interrupt
French,English,suggérer,to suggest
French,English,un statut,a status
French,English,vide,empty
French,English,une inquiétude,a worry
French,English,élire,to elect
French,English,une ouverture,an opening
French,English,une séance,a session
French,English,un meurtre,a murder
French,English,exclure,to exclude
French,English,un montant,an amount
French,English,échanger,to exchange
French,English,dérouler,to unroll
French,English,un chômage,unemployment
French,English,correspondre,to correspond
French,English,transmettre,to forward
French,English,privé,private
French,English,un propriétaire,an owner
French,English,une revanche,a revenge
French,English,un dépit,a spite
French,English,une foi,a faith
French,English,renoncer à,to give up
French,English,un dirigeant,a leader
French,English,renouveler,to renew
French,English,rapprocher,to bring closer
French,English,accomplir,to accomplish
French,English,surveiller,to monitor
French,English,dégager,to clear up
French,English,renforcer,to reinforce
French,English,un défaut,a flaw
French,English,bénéficier,to benefit
French,English,une échelle,ladder/scale
French,English,lendemain,next day
French,English,un représentant,one representative
French,English,recueillir,to collect
French,English,réclamer,to claim
French,English,témoigner,to testify
French,English,commettre,to commit
French,English,une crainte,a fear
French,English,accueillir,to welcome
French,English,entretenir,to maintain
French,English,profond,deep
French,English,étendre,to spread
French,English,au-delà,beyond
French,English,entreprendre,to undertake
French,English,prétendre,to claim/pretend
French,English,envers,towards
French,English,etape suivante,next step
French,English,tendre,to stretch
French,English,évoquer,to recall
French,English,une gestion,a management
French,English,doubler,to dub
French,English,emprunter,to borrow
French,English,convenir de,to agree
French,English,moindre,lesser
French,English,acquérir,to acquire
French,English,citoyen,citizen
French,English,une perte,a loss
French,English,contenter,to satisfy
French,English,une puissance,a power
French,English,une portée,a scope
French,English,un témoin,a witness
French,English,surprendre,to surprise
French,English,traverser,to cross
French,English,susciter,to stimulate
French,English,autrement,otherwise
French,English,une lecture,a reading
French,English,un salaire,salary
French,English,une concurrence,a competition
French,English,inscrire,to register
French,English,un bord,an edge
French,English,une reprise,a renewal
French,English,effectuer,to carry out
French,English,les fonds,funds
French,English,outre,besides
French,English,une maladie,a sickness
French,English,rapporter,to report/bring back
French,English,conclure,to conclude
French,English,une tâche,a task
French,English,condamner,to condemn
French,English,a l'égard de,with regard to
French,English,confier un secret,to confide a secret
French,English,une enquête,investigation
French,English,composer un numéro,to dial a number
French,English,envisager l'avenir,to consider the future
French,English,un champ,a field
French,English,figurer,to represent
French,English,plaire à quelqu'un,to please someone
French,English,pousser,to push
French,English,publier,to publish
French,English,résoudre,to solve
French,English,attirer,to attract
French,English,consacrer à,to devote to
French,English,préciser,to specify
French,English,fournir,to provide
French,English,saisir des données,to input data
French,English,faible coût,low cost
French,English,un réseau,a network
French,English,davantage branché sur l'organisation,more connected to the organization
French,English,un espoir,a hope
French,English,suffire,to suffice
French,English,constater,to note
French,English,posséder,to possess
French,English,pauvre,poor
French,English,soumettre une demande,to submit a request
French,English,dépasser les limites,to exceed the limits
French,English,subir un échec,to experience failure
French,English,admettre,to admit
French,English,vers midi,around noon
French,English,environ deux,About two
French,English,retirer le message,to remove the message
French,English,viser à,to aim at
French,English,une croissance,a growth
French,English,prouver,to prove
French,English,un débat,a debate
French,English,auprès de,near
French,English,la longueur et la largeur,length and width
French,English,livrer à,to deliver to
French,English,une voie,a route
French,English,d'après,according to
French,English,partout ailleurs,everywhere else
French,English,convaincre,to convince
French,English,parvenir à ses fins,to achieve its goals
French,English,une matière scolaire,a school subject
French,English,un fond,a background
French,English,disposer,to arrange
French,English,diriger une équipe,to manage a team
French,English,établir,to establish
French,English,craindre,to fear
French,English,priver de,to deprive of
French,English,disparaître,to disappear
French,English,un cadre,a frame
French,English,milieu,middle
French,English,moitié,half
French,English,courant alternatif,alternating current
French,English,déposer,to drop off
French,English,caviste,wine shop
French,English,gavage,force feeding
French,English,"petard, tarpé",firecracker/joint
French,English,Prends-moi par derrière,Take me from behind
French,English,Doigte-moi,Finger me
French,English,Fais-moi une branlette,do me a handjob
French,English,chanmé,sick!
French,English,clébard,dog
French,English,"frangin, frérot",bro
French,English,frangine,sis
French,English,"clope, sèche",cigarette
French,English,bahut,"school, taxi, truck"
French,English,"le verre, le pot, le coup",a drink
French,English,"la nana, la copine, la gonzesse,  la loulotte",girlfriend
French,English,le loulou,boyfriend
French,English,"les flics, les keufs, les poulets, les schmitts, policier",the cops
French,English,"le pinard, le picrate, le pive",cheap wine
French,English,la tire,the car
French,English,les chiottes,the toilets
French,English,les tablettes de chocolat,6 pack
French,English,Un lubrifiant,lube
French,English,"Un vibromasseur, un godemichet, un gode",dildo
